,Champion,Role,Patch,Win,Summoner1,Summoner2,Turrets_Killed,Total_Minions_Killed,Total_Jungle_Monsters_Killed,Total_Damage_DealtToChampions,Item0,Item1,Item2,Item3,Item4,Item5,Item6,KDA,Kill_Participation,Damage_Share,Turret_Plates_Taken,Gold_Per_Minute,Damage_Per_Minute,Vision_Score_Per_Minute,Lane_Minions_Before_10_Minutes,Jungle_CS_Before_10_Minutes,Sol_Kills,Barons_Killed,Dragons_Killed,Void_Grubs_Killed,Rift_Heralds_Killed,Defense_Rune,Flex_Rune,Offense_Rune,Primary_Tree,Primary_Keystone,Primary_Choice1,Primary_Choice2,Primary_Choice3,Secondary_Tree,Secondary_Choice1,Secondary_Choice2
0,Brand,UTILITY,13.24,True,14,4,2,39,4,17159,3853,6653,3020,3116,1052,0,3364,2.4,0.3870967741935484,0.19333822399198275,1,324.3730411188158,635.379062901887,2.6205110477653126,4,4.0,1,0,3,0,0,5003,5008,5008,8100,8128,8126,8138,8135,8300,8304,8347
0,Blitzcrank,UTILITY,13.24,True,14,4,1,47,0,20416,2065,3860,3050,3117,3109,3076,3364,18.5,0.74,0.16491205163769862,0,348.4636506528337,676.2856183404668,1.587104813393135,15,0.0,1,0,4,0,1,5003,5003,5007,8300,8351,8306,8345,8347,8400,8473,8242
0,Zed,MIDDLE,13.24,True,12,4,5,298,29,59851,3071,3074,3026,6691,6694,3161,3340,4.714285714285714,0.7021276595744681,0.33439166376792223,1,547.1702240009331,1417.0559378270507,1.1657568238752487,83,0.0,6,1,4,0,1,5003,5008,5008,8000,8010,8009,9105,8014,8200,8210,8237
0,Zed,MIDDLE,13.24,True,12,4,0,0,0,0,1054,2003,0,0,0,0,3340,0.0,,0.0,0,283.93988345662876,0.0,0.0,0,0.0,0,0,0,0,0,5003,5008,5008,8000,8010,8009,9105,8014,8100,8139,8106
0,JarvanIV,UTILITY,13.24,False,14,4,2,34,4,15656,3190,3157,3853,3158,3109,0,3364,1.7777777777777777,0.48484848484848486,0.1146489143144101,1,267.6177908759105,445.87239129533873,2.6515910453251275,2,0.0,1,0,0,0,0,5002,5008,5008,8200,8214,8226,8210,8237,8300,8347,8313
0,Aatrox,TOP,13.24,False,12,4,0,166,4,25930,6694,6691,3047,3071,0,0,3340,0.8333333333333334,0.3448275862068966,0.2398459366327029,1,363.7977418123095,833.3281804771452,0.5822576663567229,64,0.0,1,0,0,0,0,5002,5008,5008,8000,8010,9111,9105,8299,8400,8473,8453
0,Aatrox,MIDDLE,13.24,True,14,4,7,210,4,42668,6333,6691,3047,3814,6694,3026,3340,3.2222222222222223,0.5,0.2648219374402653,0,503.6348519980684,1069.7297905094451,0.6511932512935042,53,0.0,2,0,4,0,0,5002,5008,5008,8000,8010,9111,9105,8299,8400,8242,8444
0,Yone,MIDDLE,13.24,False,12,4,0,168,0,9183,1054,3006,6672,3044,3066,1037,3340,1.1666666666666667,0.6363636363636364,0.2446132928717204,1,361.06503729706435,401.9637143405649,0.6633527290606125,70,0.0,1,0,0,0,0,5003,5008,5005,8000,8008,9111,9104,8299,8400,8242,8444
0,Jax,MIDDLE,13.24,False,12,4,4,299,20,35942,3157,4633,3047,3115,3161,3110,3340,5.25,0.6363636363636364,0.2513702553872935,2,481.177490416865,871.1246919024259,0.9691579893966765,62,0.0,4,1,3,0,1,5002,5008,5005,8200,8230,8275,8234,8232,8400,8473,8242
0,Yone,MIDDLE,13.24,True,12,4,3,235,10,35757,3031,6672,3006,3181,6673,1031,3340,2.857142857142857,0.5128205128205128,0.267870197683064,1,497.5530523752956,1047.0740067548234,0.8539494084913666,67,0.0,4,2,2,0,1,5003,5008,5005,8000,8008,9111,9104,8299,8400,8444,8242
0,Sylas,MIDDLE,13.24,True,12,4,0,118,0,1929,6656,1054,3020,0,0,0,3340,2.0,0.18181818181818182,0.09953590688094403,0,313.35854852068854,120.12062495287952,0.7053197071536852,70,0.0,0,0,2,0,1,5002,5008,5005,8000,8010,8009,9105,8014,8100,8139,8135
0,Zed,MIDDLE,13.24,False,12,4,1,232,4,6882,6691,2031,3158,3074,3134,1036,3340,0.0,0.0,0.12725964903588188,1,343.16224981681484,246.916953082857,0.8101896915391172,74,0.0,0,0,1,0,1,5002,5008,5008,8000,8010,8009,9105,8014,8100,8139,8106
0,Jax,JUNGLE,13.24,True,11,4,1,36,130,20383,3152,3115,3091,3155,3111,1037,3364,9.0,0.47368421052631576,0.1940762992434656,0,522.8742282988301,771.0995435714411,0.8079263366690125,5,55.20000007748604,2,1,1,0,1,5002,5008,5005,8000,8008,9111,9104,8014,8100,8143,8135
0,Sett,TOP,13.24,False,14,4,3,218,4,28683,6631,3153,3047,3075,3181,1028,3340,2.0,0.5454545454545454,0.37881281308310755,1,467.85316706866627,888.8998451992674,1.1217504583121916,60,4.0,5,0,0,0,0,5002,5008,5005,8000,8010,9111,9104,8299,8400,8473,8242
0,Darius,TOP,13.24,True,6,4,1,146,4,16208,1054,3111,3078,3155,0,0,3340,9.0,0.42857142857142855,0.3950333395449681,4,521.7805875070392,936.6381265042331,1.1061802933940095,74,0.0,3,0,1,0,1,5002,5008,5005,8000,8010,9111,9104,8299,8400,8473,8242
0,Zed,MIDDLE,13.24,False,12,4,0,185,0,10253,3142,2031,3158,3074,1036,0,3340,5.0,0.2777777777777778,0.20601762264674037,0,401.60963166489586,500.50897205946137,0.5129682114734322,90,0.0,0,0,0,0,0,5003,5008,5008,8000,8010,8009,9105,8014,8100,8139,8106
0,Syndra,MIDDLE,13.24,True,12,4,4,264,19,30257,3157,4645,3020,6655,3089,3135,3340,6.666666666666667,0.46511627906976744,0.23206581239702656,2,443.96485330801414,723.4729727905091,0.9698844503007907,69,0.0,0,1,4,0,1,5002,5008,5005,8300,8369,8304,8316,8347,8200,8226,8210
0,Renekton,MIDDLE,13.24,True,14,4,6,267,9,52958,6630,3026,3047,3153,6333,3053,3340,3.0,0.41379310344827586,0.2665735240225007,3,463.5330604908801,1287.509867642881,0.6560482073348556,69,0.0,5,0,3,0,0,5003,5008,5008,8000,8010,9111,9105,8299,8400,8473,8242
0,Aatrox,TOP,13.24,False,14,4,2,235,9,23797,3814,6691,3047,3123,6694,1028,3340,1.6666666666666667,0.35714285714285715,0.24251771553317739,1,345.06238366769765,641.2730279192181,0.6911316878112063,54,0.0,0,0,1,0,0,5002,5008,5008,8000,8010,9111,9105,8299,8400,8473,8453
0,Zed,JUNGLE,13.24,False,11,4,0,113,190,40545,3074,6692,3158,6694,3071,6333,3340,3.25,0.4642857142857143,0.3142839159267509,1,415.47005971667414,873.9533966128372,1.1636627439988685,0,56.000000059604645,1,1,3,0,0,5002,5008,5005,8300,8369,8304,8321,8347,8000,8009,8014
0,LeeSin,JUNGLE,13.24,False,11,4,1,57,136,31960,6630,3047,3071,3156,6333,3077,3340,3.25,0.5,0.1815515320974611,2,411.47342178475174,782.8768124465511,0.8187844035989064,2,48.000000059604645,5,0,3,0,1,5002,5008,5005,8000,8010,9111,9104,8014,8300,8304,8347
0,Zed,JUNGLE,13.24,True,11,4,6,39,191,51975,6694,6691,3071,3074,3814,6676,3364,4.857142857142857,0.6666666666666666,0.33722296976336374,0,635.6863629157154,1347.0693819073545,0.8667267233006714,1,44.000000059604645,6,1,2,0,1,5002,5008,5005,8300,8369,8304,8321,8347,8000,8009,8014
0,XinZhao,JUNGLE,13.24,False,11,4,0,23,61,8681,1102,6692,3047,0,0,0,3340,0.8,0.6666666666666666,0.2943801390267926,0,349.8647719206029,536.9799937009748,0.7086770123047407,2,48.000000059604645,0,0,0,0,0,5002,5008,5005,8000,8010,9111,9104,8014,8100,8143,8135
0,Aatrox,TOP,13.24,False,12,4,1,153,15,13001,1054,6691,3047,6694,3123,3155,3340,0.6363636363636364,0.2916666666666667,0.13743491821413986,1,329.65853432112,394.0725175105811,0.5949519898674991,49,0.0,1,0,2,0,0,5003,5008,5008,8000,8010,9111,9105,8299,8400,8453,8444
0,Aatrox,TOP,13.24,True,12,4,6,226,8,46684,6333,6691,3047,6694,3814,3026,3340,3.6,0.3829787234042553,0.25264902618758883,3,484.7553925623706,1244.6171780628094,0.806746399123512,64,0.0,6,0,4,0,0,5002,5008,5008,8000,8010,9111,9105,8299,8400,8473,8242
0,Aatrox,TOP,13.24,False,12,4,1,133,0,9262,1054,6691,3111,2055,1036,1036,3340,3.0,0.375,0.29650909542379067,1,366.55107419521585,521.5448984524655,0.5946889591650704,64,0.0,2,0,0,0,0,5003,5008,5008,8000,8010,9111,9105,8299,8400,8473,8242
0,LeeSin,JUNGLE,13.24,True,11,4,0,31,107,23001,6630,3156,3111,3071,1028,0,3340,20.0,0.5405405405405406,0.21943277078307336,0,472.97210804612837,800.09053063025,0.9803686016225948,0,48.00000002980232,4,1,4,0,0,5002,5008,5005,8000,8010,9111,9104,8014,8300,8304,8347
0,Graves,TOP,13.24,True,12,4,4,217,14,32977,3142,3026,3047,6676,3072,3036,3340,3.8,0.40425531914893614,0.20126558308746573,2,503.53993815165325,906.4543916365475,0.6281950811811777,60,0.0,0,0,5,0,0,5002,5008,5005,8000,8021,9111,9104,8014,8100,8139,8135
0,Zed,JUNGLE,13.24,True,11,4,0,9,100,4014,6692,3134,3158,3133,0,0,3340,0.3333333333333333,0.044444444444444446,0.03145087095975284,0,257.93174913667445,127.96660487974377,0.3459299455727364,0,8.0,0,0,0,0,1,5002,5008,5008,8100,8112,8143,8138,8106,8000,8014,9111
0,Aatrox,TOP,13.24,False,12,4,0,18,0,1498,1054,1036,1036,0,0,0,3340,0.5,0.16666666666666666,0.1094608046177408,0,216.73214698816724,142.28731875086223,0.0,18,0.0,1,0,0,0,0,5002,5008,5008,8000,8010,9111,9105,8299,8400,8473,8453
0,Aatrox,TOP,13.24,False,12,4,1,170,4,12928,6694,3123,6691,3047,1036,1033,3340,0.4444444444444444,0.16666666666666666,0.20920951585155514,3,365.5382726923076,498.5512544647141,0.642781882069626,54,0.0,4,0,2,0,1,5002,5008,5008,8000,8010,9111,9105,8299,8100,8139,8135
0,LeeSin,JUNGLE,13.24,True,11,4,0,0,0,0,1101,2003,0,0,0,0,3340,0.0,,0.0,0,278.7333875818499,0.0,0.36651810586331307,0,0.0,0,0,0,0,0,5002,5008,5005,8000,8010,9111,9104,8014,8300,8304,8347
0,LeeSin,JUNGLE,13.24,True,11,4,0,0,4,0,1101,2003,0,0,0,0,3340,0.0,,0.0,0,301.35655284987973,0.0,0.0,0,4.0,0,0,0,0,0,5002,5008,5005,8100,8112,8143,8138,8106,8000,8014,9111
0,Zed,MIDDLE,13.23,True,12,4,3,352,16,38229,3074,3071,3161,6691,6694,3156,3340,2.4,0.5714285714285714,0.2763210846826483,1,578.8175587122588,994.1947796510174,0.794547438195581,66,0.0,1,1,3,0,0,5003,5008,5008,8300,8369,8304,8321,8347,8000,8009,8014
0,Zed,MIDDLE,13.23,False,12,4,1,158,0,7264,3074,2031,3158,6691,1036,1036,3340,0.8,0.2222222222222222,0.13455570348984164,1,340.5246180409863,299.9678594827871,0.5734628804516645,70,0.0,1,0,2,0,0,5003,5008,5008,8300,8369,8304,8321,8347,8000,8009,8014
0,Zed,MIDDLE,13.23,False,12,4,0,101,0,4541,3134,2031,3074,2422,0,0,3340,0.25,0.2,0.1701004690697541,0,294.45175969470847,273.52757491293625,0.6149280370719077,62,0.0,0,0,1,0,2,5003,5008,5008,8300,8369,8304,8321,8347,8000,8009,8014
0,Aatrox,TOP,13.23,False,14,4,1,144,1,21114,1054,6691,3047,6694,3814,1036,3340,1.3333333333333333,0.2926829268292683,0.20622953566898614,2,362.51071541610185,638.7451195948597,0.4994761095564019,55,0.0,4,0,3,0,2,5002,5008,5008,8000,8010,9111,9105,8299,8400,8473,8453
0,Aatrox,TOP,13.23,True,14,4,2,156,5,37388,1055,6691,3047,6694,1028,3134,3340,4.5,0.375,0.23824800954081382,1,415.40409644897125,1236.3467705898734,0.9621916111424652,62,0.0,3,1,3,0,0,5002,5008,5008,8000,8010,9111,9105,8299,8400,8473,8453
0,Aatrox,TOP,13.23,True,14,4,2,174,10,28615,1028,3047,6691,6694,6333,3134,3340,1.875,0.3488372093023256,0.23259293970564746,0,411.1104064861488,803.0357215081955,1.137495483635378,43,0.0,5,1,4,0,0,5002,5008,5008,8000,8010,9111,9105,8299,8400,8473,8453
0,Zed,MIDDLE,13.23,True,12,4,2,132,0,17324,3074,3133,3158,6691,3134,2055,3364,6.5,0.7222222222222222,0.5742998339940117,5,657.9132545104009,1074.7056738779286,0.3159237703410435,70,0.0,13,0,1,0,1,5003,5008,5008,8300,8369,8304,8321,8347,8000,8009,8014
0,Zed,MIDDLE,13.23,False,12,4,1,90,0,8686,6692,3158,3077,1036,1036,0,3340,1.0,0.2222222222222222,0.19821243769861835,4,358.6083056613235,483.05886846847085,0.7573248337458515,51,0.0,2,0,1,0,1,5003,5008,5008,8100,8112,8139,8138,8106,8200,8210,8237
0,Aatrox,JUNGLE,13.23,False,11,4,1,44,155,12053,3814,3047,6691,6694,1031,3133,3340,2.0,0.43243243243243246,0.0978580125903222,1,399.31004201920814,342.59608558985644,0.7269079993232299,0,52.000000059604645,0,0,1,0,1,5002,5008,5005,8000,8010,9111,9105,8299,8100,8143,8135
0,Rakan,UTILITY,13.23,False,14,4,0,40,0,7418,3860,2065,3158,3050,1028,0,3364,1.6363636363636365,0.8571428571428571,0.06995181733995658,0,221.42712310302602,214.29243750333845,1.7139052250417033,17,0.0,0,1,1,0,1,5002,5008,5008,8400,8465,8463,8473,8242,8100,8136,8106
0,Ashe,UTILITY,13.23,True,14,4,3,27,0,15749,3179,3864,3158,3042,3123,1028,3364,2.25,0.4090909090909091,0.1091183887273704,1,268.07543187175094,408.8158282924818,3.0630715445102896,4,0.0,0,1,1,0,2,5002,5008,5008,8100,9923,8126,8136,8106,8200,8237,8226
0,Zed,JUNGLE,13.23,True,11,4,1,57,194,70900,3814,6691,6696,3074,6694,6676,3364,6.0,0.7142857142857143,0.44898039223470954,0,619.3877073313625,1758.6442821702265,0.8095796785630137,0,52.00000008940697,4,0,2,0,1,5002,5008,5005,8300,8369,8304,8321,8347,8200,8210,8237
0,JarvanIV,JUNGLE,13.21,False,11,4,0,31,123,17599,6630,3111,3161,3071,1033,0,3340,5.5,0.5238095238095238,0.20199289858111727,0,392.01776180079116,581.4745219857282,1.0480450506871142,3,56.000000059604645,1,0,2,0,0,5002,5008,5005,8000,8010,9111,9104,8014,8300,8304,8347
0,Darius,TOP,13.20,True,6,4,2,161,0,6713,6631,1055,3047,1037,1029,1036,3340,1.0,0.125,0.12306977641214317,2,394.043688791309,322.5068272637951,0.7488618701055015,71,0.0,0,0,2,0,2,5002,5008,5005,8000,8010,9111,9104,8299,8400,8242,8473
0,Darius,TOP,13.20,True,6,4,2,161,0,15198,6631,3071,1057,3111,1054,1028,3340,3.25,0.325,0.14928892891974113,0,378.25178039236914,526.4812333116835,0.7357398704047978,73,0.0,1,0,4,0,0,5002,5008,5005,8000,8010,9111,9105,8299,8400,8242,8444
0,Yone,MIDDLE,13.20,False,14,6,0,210,0,12936,1055,3006,6672,3031,2055,1036,3340,0.1111111111111111,0.07142857142857142,0.17284295634095007,0,281.7530140569933,397.20575168368464,0.7159596552189197,57,0.0,0,0,1,0,0,5002,5008,5005,8000,8008,9111,9104,8299,8400,8451,8444
0,Darius,JUNGLE,13.20,False,11,6,0,11,57,3345,6029,3051,1102,3047,1028,0,3340,0.25,0.08333333333333333,0.07491170307008109,3,277.9689949212349,171.5792622478617,1.2188544347947954,4,56.00000002980232,0,0,0,0,1,5002,5008,5005,8000,8010,9111,9105,8299,8200,8275,8234
0,Zed,MIDDLE,13.20,False,14,4,0,127,0,9358,6692,2031,3158,3133,0,2055,3340,0.25,0.0625,0.16224987060607993,1,295.87797779272654,464.8485923315699,0.4754714677598345,71,0.0,0,0,0,0,0,5002,5008,5008,8100,8112,8139,8138,8106,8200,8210,8237
0,Zed,MIDDLE,13.20,False,14,4,1,203,0,38204,6692,3158,6693,6676,6694,3071,3340,1.4375,0.3333333333333333,0.17591659537851312,1,376.059448831496,821.1743550652719,1.0569275886553096,42,0.0,6,0,3,0,1,5003,5008,5008,8100,8112,8139,8138,8106,8200,8210,8237
0,Irelia,MIDDLE,13.20,True,14,4,2,231,6,29058,3091,3111,3153,6665,6333,0,3340,3.4285714285714284,0.43636363636363634,0.1608287661692903,1,471.03229406433275,839.1083393544634,0.7884912947769943,70,0.0,3,1,4,0,0,5003,5008,5005,8000,8010,8009,9104,8299,8300,8345,8347
0,Darius,TOP,13.20,False,6,4,3,160,21,22019,6631,3053,3742,6333,0,3111,3340,2.25,0.4864864864864865,0.21706925344357997,3,425.83648163971145,601.5460993169671,1.1746704594950088,54,0.0,2,1,2,0,1,5002,5008,5005,8000,8010,9111,9104,8299,8400,8242,8444
0,Syndra,MIDDLE,13.20,False,12,4,1,166,0,25169,2420,3089,4645,3020,1052,6655,3340,4.5,0.6,0.23493905852244854,2,413.17375920234565,847.8071020086536,0.596316682725172,46,0.0,0,0,1,0,0,5003,5008,5005,8300,8369,8304,8316,8347,8200,8226,8210
0,Syndra,MIDDLE,13.20,True,12,4,5,228,2,31610,3157,3135,3020,3089,6655,0,3340,4.25,0.3695652173913043,0.24660840924070382,1,467.6962128781782,972.0652580153397,1.1046088552329867,56,0.0,2,0,1,0,0,5003,5008,5005,8200,8214,8226,8210,8237,8300,8347,8316
0,Zed,MIDDLE,13.20,True,14,4,2,176,0,9060,6692,3074,3134,3158,0,0,3340,7.0,0.3333333333333333,0.16416030387430663,5,442.8508647506738,439.84318817064195,1.0239186392835682,80,0.0,1,0,1,0,1,5003,5008,5008,8100,8112,8139,8138,8106,8200,8210,8237
0,Zed,MIDDLE,13.20,True,14,4,2,234,8,47185,6691,3074,3158,6694,6676,3134,3340,11.5,0.6571428571428571,0.30794992824702083,2,474.8492348706596,1290.3894528223288,0.9888279128326398,69,0.0,4,1,2,0,2,5003,5008,5008,8100,8112,8139,8138,8106,8200,8237,8210
0,Darius,TOP,13.20,False,6,4,1,251,8,24955,6631,3053,3047,6333,3181,3066,3340,2.0,0.4,0.20960064728891092,3,454.0717464010607,703.9550029325662,0.7655304359282982,79,0.0,4,1,2,0,0,5002,5008,5005,8000,8010,9111,9104,8299,8400,8473,8242
0,Yone,MIDDLE,13.20,False,14,4,2,273,13,30885,3072,3006,6672,3031,3036,1037,3340,1.6666666666666667,0.36585365853658536,0.20824185215961064,0,411.6068560829915,743.092305865671,1.115092144409041,58,0.0,5,1,2,0,2,5003,5008,5005,8000,8008,9111,9104,8299,8400,8444,8451
0,Darius,TOP,13.19,True,6,4,6,269,17,26867,6631,3026,3111,6333,3181,3156,3340,5.0,0.4444444444444444,0.17667288608015197,2,519.4787419661975,657.6026486937993,0.7289743110322422,50,0.0,7,2,2,,0,5003,5008,5005,8000,8010,9111,9105,8299,8400,8444,8242
0,Zed,MIDDLE,13.19,False,14,4,1,146,0,9782,6692,3074,3158,0,3035,1036,3340,1.6666666666666667,0.37037037037037035,0.17127575256067643,1,453.998301127445,435.5295763339874,0.8983076687474507,48,0.0,1,0,0,,0,5002,5008,5008,8000,8010,8009,9105,8014,8200,8210,8275
0,Zed,MIDDLE,13.19,False,14,4,0,105,0,8166,6691,2031,1037,1036,3158,2055,3340,3.0,0.6,0.3175356012605657,1,430.7766639232141,517.891394944587,0.8398358312722394,53,0.0,3,0,0,,0,5003,5008,5008,8100,8112,8139,8138,8106,8200,8210,8275
0,Malphite,TOP,13.19,False,12,4,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0,282.00965593165637,0.0,0.0,0,0.0,0,0,0,,0,5002,5008,5008,8300,8369,8304,8321,8347,8200,8210,8237
0,Zed,MIDDLE,13.18,True,14,4,2,242,13,35594,6691,6694,3158,3074,6693,6676,3340,3.1666666666666665,0.5277777777777778,0.3074605716880376,3,505.9337945230939,944.4801703374479,0.9803838791648383,70,0.0,4,2,1,,1,5002,5008,5008,8300,8369,8304,8321,8347,8200,8210,8237
0,Zed,MIDDLE,13.18,False,14,4,0,141,0,9278,6692,2031,3158,3074,0,2055,3340,0.3333333333333333,0.11764705882352941,0.12528192519935658,0,326.906064562275,387.52102335812725,0.80087979150163,49,0.0,0,0,1,,1,5003,5008,5008,8300,8369,8304,8321,8347,8200,8210,8237
0,Renekton,TOP,13.18,True,12,4,2,141,0,18874,6630,3053,3111,3071,0,0,3340,7.5,0.35714285714285715,0.22521282972393317,4,488.86425575159694,825.0308242329803,0.7690431997346926,65,0.0,6,0,1,,1,5002,5008,5005,8000,8005,9111,9104,8299,8400,8473,8242
0,Syndra,MIDDLE,13.18,True,12,4,2,158,7,28069,6655,1056,4645,3020,3089,1052,3340,4.2,0.5384615384615384,0.30002709873694794,4,461.70456551929226,981.2184782688541,1.135332525102332,70,0.0,3,1,2,,0,5002,5008,5005,8300,8369,8304,8316,8347,8200,8226,8210
0,Zed,MIDDLE,13.18,True,14,4,0,129,0,7818,6691,2031,3158,3077,3133,2055,3340,4.0,0.2857142857142857,0.21246521252687706,0,405.3128629717091,481.38653102068713,0.6492402497953417,69,0.0,3,0,2,,0,5003,5008,5008,8300,8369,8304,8321,8347,8200,8210,8237
0,TwistedFate,BOTTOM,13.18,True,6,4,5,113,0,9669,1083,3087,3006,3094,1042,0,3340,3.75,0.4838709677419355,0.12391088916308977,3,465.7714422725712,439.82470252482153,0.5583648756449427,53,0.0,0,0,2,,2,5002,5008,5005,8000,8005,9111,9104,8014,8200,8226,8210
0,Darius,JUNGLE,13.17,False,11,6,0,91,180,40485,3814,6691,3047,6333,3508,6676,3364,5.25,0.5833333333333334,0.26982776801140596,3,483.6076332743473,940.5068951191588,0.9163263662772247,7,68.00000005960464,7,1,3,,2,5002,5008,5005,8000,8010,9111,9105,8299,8200,8275,8234
0,Zed,JUNGLE,13.17,False,11,4,0,92,133,10362,6693,6691,3158,3074,1036,0,3364,1.0,0.17391304347826086,0.10288146234780315,0,345.3854915169271,297.973191310911,0.8501202571649653,7,60.00000008940697,2,0,2,,1,5002,5008,5005,8000,8010,8009,9105,8014,8200,8275,8210
0,JarvanIV,JUNGLE,13.17,True,11,4,1,31,137,23805,3156,6692,3111,6693,3814,0,3364,4.0,0.631578947368421,0.20587857687061017,3,395.73243668628896,655.1856739344205,0.6684024931498956,2,43.750000059604645,1,0,3,,1,5002,5008,5005,8100,8112,8143,8138,8106,8000,8014,9104
0,JarvanIV,MIDDLE,13.16,False,14,4,0,151,8,21829,6692,3111,3070,3074,6676,0,3340,2.7142857142857144,0.6551724137931034,0.2692070207564223,1,444.56745061362915,816.762165022109,0.5725073911819182,50,4.0,1,0,1,,0,5003,5008,5008,8100,8112,8143,8138,8106,8000,9111,8014
0,Zed,MIDDLE,13.16,False,14,4,1,184,16,31514,6691,3074,3158,6694,3134,3133,3340,2.5714285714285716,0.6428571428571429,0.4034976401649052,1,463.6040507802189,1058.6759337518408,1.111488706604575,63,0.0,4,0,0,,1,5002,5008,5008,8100,8112,8139,8138,8106,8200,8210,8237
0,Zed,MIDDLE,13.16,False,14,4,1,214,0,22425,6691,6694,3158,3074,6693,0,3340,6.0,0.46153846153846156,0.31823780502056176,3,494.01303980011335,801.558337411481,1.097459418501735,74,0.0,7,0,0,,1,5003,5008,5008,8300,8369,8304,8321,8347,8200,8210,8237
0,Neeko,UTILITY,13.16,True,14,4,0,37,0,31325,3152,3157,3853,3020,1052,1028,3340,9.5,0.4418604651162791,0.2209672432990158,1,316.41886993623393,981.006236745528,1.8606303938086548,4,0.0,0,1,3,,1,5002,5008,5008,8200,8229,8226,8210,8237,8300,8345,8347
0,Zed,JUNGLE,13.16,True,11,4,3,21,112,7391,6692,3074,3158,0,0,0,3340,7.0,0.3684210526315789,0.15715319577539913,3,459.6297824830823,354.2280278172742,0.7315326645407572,0,48.000000059604645,2,0,2,,2,5002,5008,5005,8300,8369,8304,8321,8347,8000,8009,8014
0,Darius,MIDDLE,13.16,False,6,4,3,194,13,20122,6631,3742,3047,6333,3044,0,3340,3.5,0.6086956521739131,0.21917747400002044,2,430.7202484821876,659.8462702191682,0.8612280774596395,61,0.0,3,0,1,,0,5002,5008,5005,8000,8010,9111,9105,8299,8400,8473,8242
0,Zed,MIDDLE,13.16,True,12,4,6,239,0,40713,6692,3067,3158,3074,6693,6694,3340,3.5,0.5675675675675675,0.43753503722645537,1,573.3154216155037,1293.2124393655788,0.9208163503575657,60,0.0,10,1,3,,0,5003,5008,5008,8300,8369,8304,8321,8347,8200,8210,8237
0,Talon,MIDDLE,13.16,False,12,14,0,129,0,7535,3142,3158,6693,0,0,0,3340,0.2857142857142857,0.5,0.2655256553843261,1,321.56971591178086,343.53108601538963,0.49862268917699953,58,0.0,1,0,0,,0,5002,5008,5008,8300,8369,8304,8316,8347,8200,8226,8233
0,Kaisa,MIDDLE,13.15,False,12,4,0,126,0,5019,1083,3087,2010,0,2422,0,3340,0.0,,0.26403162749772086,0,337.3605712327364,327.0437626026671,0.7341390292608734,84,0.0,0,0,0,,0,5002,5008,5005,8100,9923,8139,8138,8135,8300,8345,8304
0,LeeSin,JUNGLE,13.15,True,11,4,0,65,143,20096,6630,3047,3071,6333,8001,0,3340,6.0,0.6486486486486487,0.15772263241772297,0,424.38883897075715,564.1876001657904,1.0359348433386315,5,56.00000008940697,0,1,2,,1,5002,5008,5005,8000,8010,9111,9104,8014,8300,8304,8347
0,Trundle,JUNGLE,13.15,True,11,4,4,68,167,24137,3748,3075,6632,3153,3047,6333,3340,11.0,0.5945945945945946,0.2063030484430846,0,493.08863070154734,624.4807240508094,1.4712536208502944,10,55.00000008940697,3,1,3,,0,5002,5008,5005,8000,8008,9111,9104,8014,8300,8304,8410
0,Zed,MIDDLE,13.15,False,12,4,2,245,6,63571,6691,3071,3158,3074,6694,6693,3340,6.6,0.6346153846153846,0.24508849956540404,1,456.31218611600593,1410.906364207078,0.853668231794453,71,0.800000011920929,1,0,3,,1,5003,5008,5008,8300,8369,8304,8321,8347,8200,8210,8237
0,Zed,MIDDLE,13.15,False,12,4,0,1,0,104,1036,2031,0,0,0,0,3340,0.0,,1.0,0,286.6647071624556,55.91499640316402,0.0,1,0.0,0,0,0,,0,5003,5008,5008,8300,8369,8304,8321,8347,8000,8009,9105
0,Malphite,TOP,13.14,False,12,4,2,150,0,26300,3110,6662,3047,3075,1011,1029,3340,2.7142857142857144,0.41304347826086957,0.1871789774244477,3,322.5736762237243,730.8843070356032,0.7910660205655845,64,0.0,4,1,1,,1,5002,5008,5008,8200,8229,8226,8210,8237,8300,8304,8345
0,Zed,JUNGLE,13.14,False,11,4,0,67,142,10526,6692,3074,3071,3158,3133,3035,3364,1.6666666666666667,0.5882352941176471,0.1719800281799017,2,479.3057201953906,361.86566101728295,0.8053667695059289,3,76.00000008940697,2,0,1,,2,5002,5008,5005,8300,8369,8304,8321,8347,8000,8009,8014
0,Zed,JUNGLE,13.14,False,11,4,1,64,168,42931,6691,3074,6695,6694,3071,6693,3364,3.5,0.7241379310344828,0.3630381984130604,0,538.9774667671813,1110.9963926161754,0.6938203008111935,4,56.800000071525574,4,0,0,,1,5002,5008,5005,8300,8369,8304,8321,8347,8000,8009,8014
0,LeeSin,JUNGLE,13.14,True,11,4,2,34,128,28633,3071,6692,3123,3111,6333,3044,3340,4.2,0.525,0.2235980163042551,0,465.41452279906144,949.5275422159226,0.32345227885651917,4,48.000000059604645,3,0,1,,1,5003,5008,5005,8000,8010,9111,9104,8014,8300,8304,8347
0,JarvanIV,JUNGLE,13.14,True,11,4,4,29,106,13721,6630,3071,3047,6333,0,0,3340,19.0,0.5135135135135135,0.1854798790109713,3,480.63959005829344,567.8028475819068,1.0518958779175058,12,56.000000059604645,1,0,1,,2,5002,5008,5005,8000,8010,9111,9104,8014,8300,8304,8347
